user_id, session_id, start, finish, start_level, finish_level
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:44:01.1643200+01:00,2024-03-28T15:45:33.7547330+01:00,1,2
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:44:01.1643200+01:00,2024-03-28T15:45:33.8517540+01:00,1,2
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:44:01.1643200+01:00,2024-03-28T15:45:40.9299160+01:00,1,2
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:45:41.6641170+01:00,2024-03-28T15:47:32.9832560+01:00,1,3
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:45:41.6641170+01:00,2024-03-28T15:47:39.5789480+01:00,1,3
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:47:40.6156790+01:00,2024-03-28T15:49:13.9329850+01:00,1,4
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:47:40.6156790+01:00,2024-03-28T15:49:13.9392680+01:00,1,4
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:47:40.6156790+01:00,2024-03-28T15:49:18.3475480+01:00,1,4
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:49:19.2884620+01:00,2024-03-28T15:50:21.6203630+01:00,1,1
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:49:19.2884620+01:00,2024-03-28T15:50:21.6247600+01:00,1,1
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:49:19.2884620+01:00,2024-03-28T15:50:21.6262400+01:00,1,1
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:49:19.2884620+01:00,2024-03-28T15:50:23.2435270+01:00,1,1
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:50:23.9638100+01:00,2024-03-28T15:51:31.7827240+01:00,1,3
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:50:23.9638100+01:00,2024-03-28T15:51:31.7874300+01:00,1,3
79279ae487a02d328d43ca0aae8fd93e-3,e49070f0-162d-4edc-bd85-2573572b08bc,2024-03-28T15:50:23.9638100+01:00,2024-03-28T15:51:37.8652580+01:00,1,3
